									Percentile	Global Written	Global Read	Temp Written	Temp Read
									20	43	28	0	0
									50	"26,434"	"12,310"	"3,621"	"5,270"
									90	"5,189,312"	"3,664,867"	"2,335,200"	"3,109,876"
									99	"109,872,552"	"104,301,900"	"48,835,649"	"57,291,349"
									99.9	"723,635,551"	"719,054,918"	"272,325,283"	"355,459,219"
									99.99	"2,870,992,194"	"2,870,710,332"	"2,095,380,984"	"2,121,207,419"
													
													
									Max	"4,744,884,684"	"4,743,848,299"	" 2,876,545,372 "	" 2,578,337,402 "
													
													
													
													
													
													
VC	Job	Total Read	Total Temp Read	Total Global Read	Total Written	Total Temp Written	Total Global Written						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_01	41.599471	0	41.599471	41.599471	0	41.599471						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_02	32.923417	0	32.923417	32.923417	0	32.923417						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_03	61.59382	0	61.59382	61.59382	0	61.59382						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_04	23.429349	0	23.429349	23.429349	0	23.429349						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_05	29.565342	0	29.565342	29.565342	0	29.565342						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_06	32.122358	0	32.122358	32.122358	0	32.122358						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_07	69.096956	0	69.096956	69.096956	0	69.096956						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_08	28.154842	0	28.154842	28.154842	0	28.154842						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_09	29.340258	0	29.340258	29.340258	0	29.340258						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_10	27.922215	0	27.922215	27.922215	0	27.922215						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_11	23.948201	0	23.948201	23.948201	0	23.948201						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_12	21.197555	0	21.197555	21.197555	0	21.197555						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_13	25.916543	0	25.916543	25.916543	0	25.916543						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_14	29.600344	0	29.600344	29.600344	0	29.600344						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_15	36.595165	0	36.595165	36.595165	0	36.595165						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_16	78.260274	0	78.260274	78.260274	0	78.260274						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_17	70.59437	0	70.59437	70.59437	0	70.59437						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_18	35.306094	0	35.306094	35.306094	0	35.306094						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_19	43.896172	0	43.896172	43.896172	0	43.896172						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_20	105.675135	0	105.675135	105.675135	0	105.675135						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_21	5.00E-06	0	5.00E-06	5.00E-06	0	5.00E-06						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_22	5.00E-06	0	5.00E-06	5.00E-06	0	5.00E-06						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-13_23	28.536137	0	28.536137	28.536137	0	28.536137						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_00	35.675373	0	35.675373	35.675373	0	35.675373						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_01	45.856918	0	45.856918	45.856918	0	45.856918						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_02	24.07791	0	24.07791	24.07791	0	24.07791						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_03	22.24133	0	22.24133	22.24133	0	22.24133						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_04	18.381403	0	18.381403	18.381403	0	18.381403						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_05	21.66685	0	21.66685	21.66685	0	21.66685						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_06	25.14963	0	25.14963	25.14963	0	25.14963						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_07	59.286769	0	59.286769	59.286769	0	59.286769						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_08	53.417492	0	53.417492	53.417492	0	53.417492						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_09	0	0	0	0	0	0						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_10	23.928975	0	23.928975	23.928975	0	23.928975						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_11	0	0	0	0	0	0						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_12	26.559562	0	26.559562	26.559562	0	26.559562						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_13	30.700849	0	30.700849	30.700849	0	30.700849						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_14	47.614964	0	47.614964	47.614964	0	47.614964						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_15	50.948945	0	50.948945	50.948945	0	50.948945						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_16	83.989636	0	83.989636	83.989636	0	83.989636						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_17	75.084046	0	75.084046	75.084046	0	75.084046						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_18	61.054163	0	61.054163	61.054163	0	61.054163						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_19	51.330696	0	51.330696	51.330696	0	51.330696						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_20	78.865976	0	78.865976	78.865976	0	78.865976						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_21	52.282109	0	52.282109	52.282109	0	52.282109						
bingads.marketplace.prod.tools	BSIntl_BudgetPausedCampaigns_Hourly_2014-02-14_22	39.743876	0	39.743876	39.743876	0	39.743876						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-12_22	98820.73032	1199.992626	97620.7377	98820.73032	1199.992626	97620.7377						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-12_23	124334.9055	4847.359797	119487.5457	124334.9055	4847.359797	119487.5457						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_00	154292.0447	9563.527953	144728.5167	154292.0447	9563.527953	144728.5167						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_01	96604.90826	1506.645504	95098.26276	96604.90826	1506.645504	95098.26276						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_02	98815.32958	2121.384447	96693.94513	98815.32958	2121.384447	96693.94513						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_03	84061.61369	1355.613147	82706.00055	84061.61369	1343.461896	82718.1518						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_04	64542.40609	693.214074	63849.19202	64542.40609	693.214074	63849.19202						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_05	120887.3812	10153.00144	110734.3798	120887.3812	10153.00144	110734.3798						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_06	113805.5188	7025.649813	106779.869	113805.5188	7025.649813	106779.869						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_07	96037.9541	6313.987953	89723.96615	96037.9541	6313.987953	89723.96615						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_08	218223.7652	32593.21638	185630.5488	218223.7652	32566.27469	185657.4905						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_09	61678.5295	1543.851036	60134.67847	61678.5295	1543.851036	60134.67847						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_10	113144.9401	6369.129837	106775.8102	113144.9401	6315.555519	106829.3846						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_11	86135.2426	3482.353287	82652.88931	86135.2426	3482.353287	82652.88931						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_12	75098.71458	1303.979796	73794.73478	75098.71458	1303.979796	73794.73478						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_13	87315.96572	1708.918974	85607.04675	87315.96572	1708.918974	85607.04675						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_14	90454.04241	1306.34658	89147.69583	90454.04241	1306.34658	89147.69583						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_15	100536.1156	1285.896465	99250.21915	100536.1156	1285.896465	99250.21915						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_16	140167.1359	3147.813522	137019.3224	140167.1359	3147.813522	137019.3224						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_17	108479.9902	1947.610665	106532.3795	108479.9902	1947.610665	106532.3795						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_18	110343.6043	2628.720486	107714.8839	110343.6043	2628.720486	107714.8839						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_19	125026.2212	2272.757445	122753.4638	125026.2212	2272.757445	122753.4638						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_20	124061.3812	1844.300745	122217.0805	124061.3812	1845.559422	122215.8218						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_21	112163.5614	1365.823872	110797.7375	112163.5614	1365.823872	110797.7375						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_22	102176.6989	1286.37306	100890.3258	102176.6989	1286.37306	100890.3258						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-13_23	135782.9208	5295.438603	130487.4822	135782.9208	5270.461056	130512.4598						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_00	141808.9028	7912.110843	133896.792	141808.9028	7912.110843	133896.792						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_01	120530.2336	3311.265195	117218.9684	120530.2336	3311.265195	117218.9684						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_02	99941.01995	2256.594921	97684.42502	99941.01995	2256.594921	97684.42502						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_03	80312.79951	985.119723	79327.67978	80312.79951	985.119723	79327.67978						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_04	71401.8607	832.886019	70568.97468	71401.8607	832.886019	70568.97468						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_05	122644.1771	10542.71793	112101.4592	122644.1771	10542.71793	112101.4592						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_06	119680.5048	7981.320249	111699.1845	119680.5048	7935.735276	111744.7695						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_07	74927.6185	4742.417295	70185.2012	74927.6185	4742.417295	70185.2012						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_08	240589.6	34693.25435	205896.3456	240589.6	34695.48071	205894.1193						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_09	65141.98916	1792.328202	63349.66096	65141.98916	1792.328202	63349.66096						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_10	103301.9107	4869.659529	98432.25121	103301.9107	4869.659529	98432.25121						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_11	96891.83873	3644.062065	93247.77666	96891.83873	3644.062065	93247.77666						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_12	84530.8328	2160.668727	82370.16407	84530.8328	2160.668727	82370.16407						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_13	82202.22466	1459.644984	80742.57968	82202.22466	1452.527496	80749.69717						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_14	109413.5667	1790.624178	107622.9425	109413.5667	1779.66873	107633.8979						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_15	108860.5514	1461.06576	107399.4857	108860.5514	1461.06576	107399.4857						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_16	134936.6887	3002.500746	131934.1879	134936.6887	3002.500746	131934.1879						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_17	107554.3115	1570.53456	105983.7769	107554.3115	1570.53456	105983.7769						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_18	125892.7426	2904.263838	122988.4788	125892.7426	2904.263838	122988.4788						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_19	109810.28	2081.663892	107728.6162	109810.28	2081.663892	107728.6162						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_20	118481.6539	1829.812635	116651.8412	118481.6539	1829.226168	116652.4277						
bingads.marketplace.prod.tools	BSIntl_CBSBudget_Hourly_2014-02-14_21	112330.1063	1507.22523	110822.8811	112330.1063	1507.22523	110822.8811						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-12_23	20268.21451	3253.070402	17015.14411	20268.21451	3253.070402	17015.14411						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_00	20332.57376	3262.771506	17069.80225	20332.57376	3262.771506	17069.80225						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_01	20381.86455	3270.462826	17111.40172	20381.86455	3270.462826	17111.40172						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_02	20420.87108	3276.545938	17144.32514	20420.87108	3276.545938	17144.32514						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_03	20493.68864	3287.769682	17205.91896	20493.68864	3287.769682	17205.91896						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_04	20521.30965	3291.961338	17229.34831	20521.30965	3291.961338	17229.34831						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_05	20556.2338	3297.320146	17258.91365	20556.2338	3297.320146	17258.91365						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_06	20594.10495	3303.068938	17291.03601	20594.10495	3303.068938	17291.03601						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_07	20675.35486	3315.22189	17360.13297	20675.35486	3315.22189	17360.13297						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_08	20708.61343	3320.325618	17388.28781	20708.61343	3320.325618	17388.28781						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_09	20743.22709	3325.599026	17417.62807	20743.22709	3325.599026	17417.62807						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_10	20776.14075	3330.590474	17445.55028	20776.14075	3330.590474	17445.55028						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_11	20804.40908	3334.910594	17469.49848	20804.40908	3334.910594	17469.49848						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_12	20829.43591	3338.739874	17490.69604	20829.43591	3338.739874	17490.69604						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_13	20860.12069	3343.508106	17516.61258	20860.12069	3343.508106	17516.61258						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_14	20895.21749	3349.004562	17546.21292	20895.21749	3349.004562	17546.21292						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_15	20938.40094	3355.59285	17582.80809	20938.40094	3355.59285	17582.80809						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_16	21030.7922	3369.723834	17661.06836	21030.7922	3369.723834	17661.06836						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_17	21114.18649	3382.523754	17731.66273	21114.18649	3382.523754	17731.66273						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_18	21155.92468	3388.955858	17766.96883	21155.92468	3388.955858	17766.96883						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_19	21207.7135	3396.848498	17810.865	21207.7135	3396.848498	17810.865						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_20	21332.90878	3416.368642	17916.54013	21332.90878	3416.368642	17916.54013						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_21	21332.90878	3416.368642	17916.54014	21332.90878	3416.368642	17916.54014						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_22	21332.90879	3416.368642	17916.54014	21332.90879	3416.368642	17916.54014						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-13_23	21366.71049	3421.63421	17945.07628	21366.71049	3421.63421	17945.07628						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_00	21408.8005	3428.048842	17980.75165	21408.8005	3428.048842	17980.75165						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_01	21462.65909	3436.050514	18026.60857	21462.65909	3436.050514	18026.60857						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_02	21491.19504	3440.508562	18050.68648	21491.19504	3440.508562	18050.68648						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_03	21517.46188	3444.534066	18072.92781	21517.46188	3444.534066	18072.92781						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_04	21539.15865	3447.849434	18091.30921	21539.15865	3447.849434	18091.30921						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_05	21564.74483	3451.768762	18112.97606	21564.74483	3451.768762	18112.97606						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_06	21594.46613	3456.340434	18138.12569	21594.46613	3456.340434	18138.12569						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_07	21664.31321	3466.900746	18197.41246	21664.31321	3466.900746	18197.41246						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_08	21727.46613	3476.636178	18250.82996	21727.46613	3476.636178	18250.82996						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_09	21727.46614	3476.636178	18250.82996	21727.46614	3476.636178	18250.82996						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_10	21755.68376	3480.924826	18274.75894	21755.68376	3480.924826	18274.75894						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_11	21787.82875	3485.896842	18301.93191	21787.82875	3485.896842	18301.93191						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_12	21819.20364	3490.71217	18328.49147	21819.20364	3490.71217	18328.49147						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_13	21855.41786	3496.225538	18359.19232	21855.41786	3496.225538	18359.19232						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_14	21911.79212	3504.984834	18406.80728	21911.79212	3504.984834	18406.80728						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_15	21971.94074	3514.184514	18457.75623	21971.94074	3514.184514	18457.75623						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_16	22070.93883	3529.192962	18541.74586	22070.93883	3529.192962	18541.74586						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_17	22159.23915	3542.409242	18616.82991	22159.23915	3542.409242	18616.82991						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_18	22231.08776	3553.20369	18677.88407	22231.08776	3553.20369	18677.88407						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_19	22291.40119	3562.186426	18729.21477	22291.40119	3562.186426	18729.21477						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_20	22384.32799	3576.247242	18808.08075	22384.32799	3576.247242	18808.08075						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_21	22446.4633	3586.100442	18860.36285	22446.4633	3586.100442	18860.36285						
bingads.marketplace.prod.tools	BSIntl_CampaignTimezoneList_Hourly_2014-02-14_22	22493.46785	3593.361122	18900.10673	22493.46785	3593.361122	18900.10673						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-12_20	356378.98	32360.98575	324017.9942	356378.98	32321.98243	324056.9976						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-12_21	7666355.594	88082.98866	7578272.606	7666355.594	88326.25829	7578029.336						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-12_22	15892712.11	174044.5003	15718667.61	15892712.11	174179.3627	15718532.75						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-12_23	16209523.08	150292.8767	16059230.2	16209523.08	150204.4901	16059318.59						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_00	318249.9141	29264.82715	288985.087	318249.9141	29264.82714	288985.087						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_01	741497.0748	69369.34338	672127.7314	741497.0748	69509.03636	671988.0384						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_02	746474.7259	68783.10207	677691.6238	746474.7259	68783.10207	677691.6238						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_03	719385.1627	66301.20591	653083.9568	719385.1627	66023.57696	653361.5857						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_04	341378.1358	31234.22404	310143.9117	341378.1358	31234.22404	310143.9117						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_05	320629.1344	29258.80974	291370.3247	320629.1344	29107.12885	291522.0055						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_06	608829.0108	54490.41352	554338.5973	608829.0108	54542.74822	554286.2626						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_07	589308.4026	52910.03205	536398.3706	589308.4026	52902.58732	536405.8153						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_08	299562.2798	26998.21448	272564.0653	299562.2798	26967.2987	272594.9811						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_09	308576.0223	27592.47052	280983.5518	308576.0223	27592.18193	280983.8404						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_10	600672.09	53379.5864	547292.5036	600672.09	53379.05457	547293.0355						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_11	592129.9194	53049.26051	539080.6589	592129.9194	52912.49661	539217.4228						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_12	316238.0375	28556.13356	287681.904	316238.0375	28556.13356	287681.904						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_13	355305.4604	32519.1293	322786.3311	355305.4604	32519.1293	322786.3311						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_14	802209.5431	74449.2026	727760.3405	802209.5431	73959.14086	728250.4022						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_15	832021.6313	76520.38518	755501.2461	832021.6313	76472.67198	755548.9593						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_16	410956.794	37851.36106	373105.4329	410956.794	37807.40364	373149.3903						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_17	384958.3672	35479.37959	349478.9876	384958.3672	35479.37959	349478.9876						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_18	731742.9323	66932.63612	664810.2962	731742.9323	66886.49878	664856.4336						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_19	715289.908	65177.25593	650112.6521	715289.908	64762.4999	650527.4081						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_20	340185.4006	31085.84669	309099.5539	340185.4006	30871.45937	309313.9412						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_21	7458699.949	85893.3124	7372806.636	7458699.949	85940.27909	7372759.669						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_22	15494703.91	172015.7538	15322688.16	15494703.91	172040.7773	15322663.14						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-13_23	15786530.1	147959.0323	15638571.06	15786530.1	147673.0442	15638857.05						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_00	319577.7298	29100.04806	290477.6817	319577.7298	29100.04806	290477.6817						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_01	349432.9704	32419.38129	317013.5891	349432.9704	32257.92621	317175.0442						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_02	694644.4453	63961.61655	630682.8287	694644.4453	63900.50525	630743.94						
